pais,categoria,sub_categoria,laboratorio,producto,mkt_am1,mkt_am2,mkt_am3,mkt_am4,mkt_am5,ms_am1,ms_am2,ms_am3,ms_am4,ms_am5,es_genomma,er_aplicado,mkt_usd_am1,mkt_usd_am2,mkt_usd_am3,mkt_usd_am4,mkt_usd_am5,pais_nombre
ARG,3.GASTRO,14.ESTREÑIMIENTO,MEGALABS,CIRUELAX MINITABS,948796114.735,589919029.49,200650290.81,40056447.75,,0.0286331286352044,0.0247657981800633,0.0215614056816557,0.0116159380470007,,False,1397.0500000000002,679142.5609212267,422260.49854335916,143624.2731541462,28672.164739987827,,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,MEGALABS MLB,CIRUELAX,254840534.516,153949203.79,51905419.27,76000764.6,119541068.69,0.00769067420591083,0.006463047842923,0.00557763359045739,0.0220394024609504,0.0595060971435514,False,1397.0500000000002,182413.32415876308,110195.91552915069,37153.587394867754,54400.89087720553,85566.77906302565,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,MONSERRAT ECLAIR,KRITEL,1062575532.404,713744155.65,285763615.37,81581041.34,39927215.5,0.032066807010948,0.0299641863160599,0.0307074822327749,0.0236576225612827,0.0198752846218554,False,1397.0500000000002,760585.1847850828,510893.7802154539,204547.87972513508,58395.21945528076,28579.661071543607,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,NATUFARMA,NATULAX,1634023990.265,1263141976.11,532229047.52,193190687.69,109786222.79,0.0493121950855959,0.053028835635547,0.0571920746429739,0.0560232168731062,0.0546502529210852,False,1397.0500000000002,1169624.5590816361,904149.4406857304,380966.3559070899,138284.7340395834,78584.318950646,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,OMICRON,MODATON NI,406890998.54,347740509.31,150640153.53,53864538.29,42786865.87,0.0122793107188857,0.0145987344738637,0.0161874346112104,0.0156201354551449,0.0212987839646218,False,1397.0500000000002,291250.1331663147,248910.56820443075,107827.31722558246,38555.913023871726,30626.581632726095,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,PHARMAMERICAN,CASCARA SAGRADA+ALOE VIT WAY,31626838.997,20558314.96,6911532.88,1306892.53,294474.68,0.000954446730190213,0.000863072818080988,0.000742696976446921,0.000378984745659779,0.000146585931566647,False,1397.0500000000002,22638.301418703693,14715.518385168747,4947.233728213019,935.4658244157331,210.78320747288927,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,PROVEFARMA,CORVITA LAX,160412880.711,54577518.86,18628375.1,4805198.32,2432951.51,0.00484100069215041,0.00229125651095524,0.00200176112927486,0.00139345571372269,0.00121109381475457,False,1397.0500000000002,114822.57665151567,39066.26023406463,13334.07902365699,3439.5320997816825,1741.4920797394507,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SANITAS ARG.,ACEITE RICINO EWE,392836661.762,205631128.46,53837957.3,19676201.3,12811001.91,0.0118551736186201,0.00863274241446615,0.00578529955641163,0.00570588627148332,0.0063771616944433,False,1397.0500000000002,281190.1233041051,147189.52683153786,38536.88651086217,14084.106724884577,9170.038230557244,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SANITAS ARG.,LAXEWE OLIVA,3152640.42,2217537.08,1129414.33,471807.86,307258.42,9.51415770833097e-05,9.30959556052393e-05,0.000121364192663267,0.000136819193405585,0.000152949522612254,False,1397.0500000000002,2256.6410794173435,1587.299724419312,808.4279947031243,337.7172327404173,219.93373179199023,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SANITAS ARG.,VASEL LIQ.EXTRA D,330580392.242,257004230.81,104051431.11,38154503.8,25070781.9,0.00997638032907128,0.0107894721029181,0.0111811206894486,0.0110643948040762,0.012479931788756,False,1397.0500000000002,236627.45946243868,183962.08497190507,74479.38950646004,27310.764682724308,17945.51512114813,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SANITAS ARG.,VASEL.LI.DE.180EWE,434708892.86,350318301.82,149653632.41,52832114.33,32947802.21,0.0131188096734609,0.0147069545614712,0.0160814253849294,0.0153207436360688,0.0164010171605467,False,1397.0500000000002,311162.0148598833,250755.73660212586,107121.17133245051,37816.91015353781,23583.838953509177,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SANITAS ARG.,VASELINA EWE,822167782.408,715383552.24,285346474.08,91296266.63,52542165.89,0.0248116908446491,0.0300330109564857,0.0306626572163548,0.0264749331671961,0.0261548542425276,False,1397.0500000000002,588502.7611094806,512067.2504491607,204249.29249489994,65349.31937296445,37609.366801474534,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SANOFI,DULCOLAX,10446686562.645,7468027676.9,2824472331.8,1023923633.25,542363376.48,0.315264065181612,0.313520427386666,0.303511116463913,0.296926815950419,0.269981924384647,False,1397.0500000000002,7477675.503843813,5345569.361798073,2021740.3327010486,732918.3874950788,388220.44771482766,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,SAVANT,MOTIONAL LAX,57649323.432,34185324.48,9927845.92,3193568.38,1044229.21,0.00173976312500183,0.0014351577156675,0.00106682284168124,0.000926100404171268,0.000519804662040737,False,1397.0500000000002,41265.0394989442,24469.649962420808,7106.292487742026,2285.9370673920043,747.4529973873518,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,TEMIS LOSTALO,LAXAMIN,694196391.462,494856702.832,232676453.243,93136784.17,57738426.0,0.0209497217222246,0.0207749209937914,0.0250028613499079,0.027008663413385,0.0287414896330032,False,1397.0500000000002,496901.60800400836,354215.45601946954,166548.40789019718,66666.750774847,41328.81858201209,Argentina
ARG,3.GASTRO,14.ESTREÑIMIENTO,TEMIS LOSTALO,LOSTAMUCIL,388868043.829,304977083.871,114351736.58,51813731.28,35310876.951,0.0117354071629877,0.0128034535777278,0.0122879671534487,0.0150254235295345,0.0175773271654378,False,1397.0500000000002,278349.41042124474,218300.76509144265,81852.2863032819,37087.95768225904,25275.313661644173,Argentina
ARG,3.GASTRO,15.HEMORROIDES,GENOMMA LAB,NIKZON,1124193074.104,922600163.463,313136865.57,84304354.76,1779795.06,0.67670594633361,0.689817518730499,0.61350277540137,0.506131168673067,0.0264822416101595,True,1397.0500000000002,804690.6510890805,660391.6563208188,224141.4878279231,60344.55084642639,1273.9666153680969,Argentina
ARG,3.GASTRO,15.HEMORROIDES,GEZZI,ANTIHEMO.GEZ.PLUS,9773403.122,7592909.76,4818073.84,2273844.08,1479735.45,0.00588308197312469,0.00567713119725438,0.00943964763633989,0.0136512919749762,0.0220175415623516,False,1397.0500000000002,6995.7432604416435,5434.959206900253,3448.7483196735975,1627.6039368669694,1059.1857485415696,Argentina
ARG,3.GASTRO,15.HEMORROIDES,GEZZI,MANZAN,311565017.301,242518640.82,117183673.47,49264460.41,32981010.74,0.187545987191891,0.181328395204706,0.229588134807148,0.295765017030792,0.490736891338459,False,1397.0500000000002,223016.36827672593,173593.38665044197,83879.36972191402,35263.20490318885,23607.609419848963,Argentina
ARG,3.GASTRO,15.HEMORROIDES,GEZZI,MANZAN PLUS,215741145.672,164743683.09,75269616.92,30721259.46,20712146.97,0.129864984501374,0.12317695486754,0.147469442155143,0.184438716100296,0.308183842427719,False,1397.0500000000002,154426.2164360617,117922.53898571989,53877.53975877742,21990.09302458752,14825.630414086823,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,ABBOTT,BIOGAIA GTI,25357536.54,,,,,0.00170478219486796,,,,,False,1397.0500000000002,18150.77237035181,,,,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,ABBOTT,BIOGAIA PROTECTIS + VIT D,20454531.924,,,,,0.00137515415874043,,,,,False,1397.0500000000002,14641.231111270174,,,,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,CASSARA,BIOCASS PROTEC,1322695457.18,699452350.64,156237330.7,32763686.64,8281901.22,0.0889245554699769,0.081007960781504,0.0731765515045857,0.0553530539337643,0.0420956800692222,False,1397.0500000000002,946777.4647865144,500663.7920188969,111833.74302995595,23452.05013421137,5928.135156222038,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,CASSARA,POLIMIX,784200027.558,469117581.54,148248891.52,45123987.3,14914413.35,0.0527216136349434,0.0543314474710596,0.0694350229692641,0.0762353312119028,0.075807759127286,False,1397.0500000000002,561325.6702036433,335791.5475752478,106115.66623957624,32299.479116710205,10675.647507247413,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,GENOMMA LAB,QG BIOTICS,470648.772,,,,,3.16416243855709e-05,,,,,True,1397.0500000000002,336.8875645109337,,,,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,LAB.MILLET,GASTROBALANCE,274521864.75,,,,,0.0184560509807215,,,,,False,1397.0500000000002,196501.102143803,,,,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,OPELLA HEALTHCARE,ENTEROINFANT,280196783.991,,,,,0.018837574685286,,,,,False,1397.0500000000002,200563.1752557174,,,,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,ROEMMERS,PROBIOMAX,1275513713.339,,,,,0.0857525361101279,,,,,False,1397.0500000000002,913005.0558956371,,,,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,SANOFI,ENTEROGERMINA,5521388867.975,3899910534.48,1065203180.74,233999972.7,71362093.73,0.371201887778722,0.45167308300481,0.498906983811322,0.395334421662704,0.362722977119489,False,1397.0500000000002,3952176.992931534,2791532.539622776,762466.0396836189,167495.7751691063,51080.55812605132,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,SIEGFRIED,BIOGAIA,2159230776.49,1132708426.37,133175913.78,36327785.19,,0.145164660477349,0.131186062490606,0.0623753239397377,0.0613744684781991,,False,1397.0500000000002,1545564.4225260366,810785.8891020362,95326.51929422711,26003.210472066134,,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,SIEGFRIED,BIOGAIA C/VIT D,561297270.134,308505664.32,93113949.07,61706565.01,26281080.74,0.0377359050885324,0.0357299746483648,0.0436115853963205,0.104250991611421,0.13358284979695,False,1397.0500000000002,401773.2150846425,220826.50178590597,66650.40554740344,44169.18865466518,18811.83976235639,Argentina
ARG,3.GASTRO,16.PROBIÓTICOS,TEMIS LOSTALO,FLORATIL,2648716949.579,2124664413.37,530128173.76,175221569.001,75157095.12,0.178072719633642,0.246070702764311,0.248295022946015,0.296030451818262,0.382012408390404,False,1397.0500000000002,1895935.6856082457,1520822.0273934358,379462.56308650365,125422.54679574816,53796.997330088394,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,GENOMMA LAB,QG5,1992579001.041,1396920925.802,608639563.56,258458651.842,158228800.881,0.0198338871190557,0.0176486776007369,0.021362293583264,0.0299616187079142,0.0349001451889932,True,1397.0500000000002,1426276.0824888155,999907.6094642282,435660.5444042804,185003.15081206826,113259.22542571847,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,GENOMMA LAB,TAFIROL,298167550.27,803765220.05,259630793.94,,,0.00296792324496591,0.0101547574908033,0.00911263344591212,,,True,1397.0500000000002,213426.54183457996,575330.3174904261,185842.1630865037,,,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,LAZAR,PARATROPINA,273091915.527,229746772.54,89347721.69,39940776.5,22153171.35,0.00271832345059314,0.00290261720865867,0.00313596482386639,0.00463010353053523,0.00488627160293726,False,1397.0500000000002,195477.55307755625,164451.36003722125,63954.56260692172,28589.367953902864,15857.107011202175,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,LAZAR,PARATROPINA ANTIG,43475211.569,27250307.17,10750846.35,5178480.99,2959094.09,0.000432746926614262,0.000344279963798427,0.000377337836294999,0.00060031139140744,0.000652680250332938,False,1397.0500000000002,31119.295350202206,19505.60622024981,7695.391252997386,3706.7255932142725,2118.101778748076,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,ROEMMERS,SERTAL COMPUESTO VL,39753327287.381,29617815738.12,6016376413.71,,,0.395699746716625,0.374191030820165,0.211165371020822,,,False,1397.0500000000002,28455192.933238603,21200254.635209903,4306486.105515192,,,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,ROEMMERS,SERTAL OTC,886736631.424,616587387.15,272182279.16,63040054.65,31263056.88,0.00882646772991531,0.00778995561416157,0.00955317088092099,0.00730786943013236,0.00689561709428823,False,1397.0500000000002,634720.7554661608,441349.5487992555,194826.44082888943,45123.69253068966,22377.908364052822,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,ROEMMERS,SERTAL PERLAS,11866906198.36,9431661772.21,4231980139.37,1810953842.67,1035542385.72,0.118121729611589,0.119159470505722,0.14853586192619,0.209933419311032,0.228407087772629,False,1397.0500000000002,8494260.189943094,6751126.854593607,3029225.968555169,1296269.8848788517,741235.020736552,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,SANOFI,BUSCAPINA CTA N,12809306.64,,979945.9,5617867.2,1922638888.94,0.000127502268084929,,3.43945633259055e-05,0.000651246896934968,0.424071825081169,False,1397.0500000000002,9168.82476647221,,701.4393901435167,4021.2356035932853,1376213.3702730753,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,SANOFI,BUSCAPINA DUO,34097164991.017,28717630245.6,13537800862.87,5228304338.94,714977655.36,0.339399000570785,0.36281810108241,0.475155566313896,0.606087124481388,0.157700897940295,False,1397.0500000000002,24406545.929649614,20555907.265738517,9690276.556222038,3742388.8471708233,511776.7119000751,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,SANOFI,BUSCAPINA OTC,3566193537.162,2369435006.22,1081445940.59,365922905.37,240813161.33,0.0354974533124278,0.0299354056112149,0.037957055473334,0.0424193289296052,0.053115578497989,False,1397.0500000000002,2552659.9170838553,1696027.3477828277,774092.5096381659,261925.41810958803,172372.61467377687,Argentina
ARG,3.GASTRO,17.DOLOR/INFLAMACIÓN ESTÓMAGO,SANOFI,BUSCAPINA PERLAS,7672911354.397,5940771639.48,2382167486.63,848770236.48,404852207.23,0.0763752190493446,0.0750556179868154,0.0836103406033014,0.0983930312055719,0.0892972754248307,False,1397.0500000000002,5492223.867719122,4252368.662166707,1705141.180795247,607544.6379728713,289790.7785906016,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,ABBOTT EPD,DAYAMINERAL,90559439.288,70240455.39,32527937.02,11313731.88,8446073.9,0.00421387513042628,0.00400856304684839,0.00443115415010143,0.00391747043882759,0.00510224494310552,False,1397.0500000000002,64821.90278658601,50277.696138291394,23283.30197201245,8098.3013349558,6045.648974625103,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,ALIOTH PHARMA,GRAVITON,384868843.858,317156564.83,125141629.4,38292030.82,45055326.37,0.0179085610772332,0.0180998554007654,0.017047556693353,0.0132589229063492,0.0272177716952372,False,1397.0500000000002,275486.8070992448,227018.7644178805,89575.62678501126,27409.205697720194,32250.332035360218,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,ARGENFARMA,GEN-PEL,652090.202,762948.09,480490.1,68711.93,3967.2,3.0342797024877e-05,4.35407985790617e-05,6.54552946099392e-05,2.37920570705438e-05,2.39657222727926e-06,False,1397.0500000000002,466.76225045631867,546.1136609283847,343.9319279911241,49.18358684370637,2.839697934934325,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,BAGO,SIMPLE DEFENSAS,594388879.75,360068494.678,103988513.187,27822327.603,31959725.586,0.0276578624809613,0.0205488027389134,0.0141659500720299,0.0096337041641232,0.0193067631404704,False,1397.0500000000002,425459.9905157295,257734.8660949858,74434.35323503095,19915.055010915858,22876.579639955617,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,BAGO,SIMPLE VITALIDAD,711780834.445,443897895.732,235961586.394,52232658.271,37756935.181,0.0331202973446336,0.0253328753568757,0.0321441277438347,0.0180859770134508,0.0228088380323573,False,1397.0500000000002,509488.44668766327,317739.4479309974,168899.88647077768,37387.82310654593,27026.18745284707,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,BAYER,SUPRADYN,2060077942.648,1886633401.13,1137389999.85,529843199.54,280037553.95,0.0958587119964032,0.107668563546875,0.154942209062331,0.183462459021238,0.169169748031808,False,1397.0500000000002,1474591.4195254284,1350440.8583300526,814136.9312837763,379258.58025124366,200449.19934862744,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,BAYER,SUPRADYN GUMMIES,593303781.506,464872960.61,222390444.73,95072495.64,60982233.63,0.0276073711291993,0.0265299044693488,0.03029538398031,0.0329196144265764,0.0368391630054228,False,1397.0500000000002,424683.28370924445,332753.2734046741,159185.74476933535,68052.32142013528,43650.7166028417,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,BAYER CONSUMER,SUPRADYN PERFORMANCE,949366174.666,736282663.28,,,,0.0441755221161479,0.0420190253561414,,,,False,1397.0500000000002,679550.6063963351,527026.7086217386,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,DENVER FARMA,MACUVITE,4090949.091,,,,,0.000190358385276456,,,,,False,1397.0500000000002,2928.276791095522,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,DONATO ZURLO,INMUNODEFEN-C INCAICO,502512.0,,,,,2.33826847448399e-05,,,,,False,1397.0500000000002,359.6950717583479,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,EMPRESA NUTRICION,ENACCION MULTIVITAMINICO,138782342.58,142737211.17,51276420.77,18844739.67,13037949.56,0.00645776372444541,0.00814589123788222,0.00698518705805501,0.00652514231092302,0.00787618164351781,False,1397.0500000000002,99339.56735979384,102170.43854550658,36703.35404602555,13488.951483483053,9332.485995490497,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,EMPRESA NUTRICION,MULTIVITAMIN ENA SPORT,43344833.76,28522647.24,4292355.57,24464.4,,0.00201690423935662,0.00162776321835798,0.000584730878752681,8.47099478935625e-06,,False,1397.0500000000002,31025.97169750545,20416.33960130274,3072.4423392147737,17.511470598761676,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,ENA,BCAA 2000 ENA NEW,7593.221,,,,,3.53324682477031e-07,,,,,False,1397.0500000000002,5.435181990623097,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,FORMULAB,ARTROSTOP DEFENSE S/AZÚCAR,692937.6,1120734.0,893016.72,633231.24,1821870.48,3.22434915955161e-05,6.39593361518294e-05,0.000121652189086105,0.000219261397561256,0.00110058585250755,False,1397.0500000000002,496.0005726351955,802.2146666189469,639.2160051537167,453.2631187144339,1304.0839483196735,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,FORMULAB,EXPECTOSAN ESCUDO,727320.0,1216608.0,771620.4,1612534.56,1833110.88,3.38433594991104e-05,6.94307837872366e-05,0.000105114841302743,0.000558353029521136,0.00110737614048484,False,1397.0500000000002,520.611288071293,870.8407000465265,552.3212483447263,1154.2425539529722,1312.1297591353207,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,FORMULAB,GENERDAY EQUILIBRIO,136488738.96,116787359.28,69755482.59,35867190.72,16215533.28,0.00635103869026496,0.00666495526188551,0.00950251766599757,0.0124193025660947,0.00979574932178125,False,1397.0500000000002,97697.81966286102,83595.69040478149,49930.55552056118,25673.519716545576,11606.981339250562,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,FORMULAB,GENERDAY MULTIVITAMINAS,3076563.6,3739086.0,2736839.04,2826067.98,3939032.88,0.000143157410681237,0.000213386457780882,0.000372828921268478,0.000978548712943973,0.00237955656446558,False,1397.0500000000002,2202.1857485415694,2676.415303675602,1959.0129487133602,2022.8824880999246,2819.5360795962915,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,FRAMINGHAM PHARM,QUELAT DEFENSE,215213827.576,204053659.32,66812372.232,20541751.0,,0.0100142426110022,0.0116451687817616,0.00910158920659236,0.0071127460998534,,False,1397.0500000000002,154048.76530975982,146060.3838946351,47823.89480118821,14703.6620020758,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,FRAMINGHAM PHARM,QUELAT MULTIVITAMINICO,574548731.167,555470152.8,196101208.521,70857511.932,58280434.635,0.0267346687271662,0.0317002091711711,0.0267141037393011,0.024534982029509,0.0352070152853411,False,1397.0500000000002,411258.5313102609,397602.1994917862,140368.06737124652,50719.38150531476,41716.78510790594,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GADOR,DEKAS PLUS,279232691.67,186170964.71,53043612.63,11684815.39,7588870.03,0.0129931424518672,0.0106246186103012,0.00722592472117978,0.00404596108154215,0.00458441095743344,False,1397.0500000000002,199873.0837622132,133260.05848752728,37968.29936652231,8363.92068286747,5432.067592426899,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GARDEN HOUSE,NUTRIL B12,1990893.06,3051838.22,,,,9.26394290736731e-05,0.000174165811507441,,,,False,1397.0500000000002,1425.0692960166064,2184.487470026126,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GENTECH,BCAA,3279.88,1874221.35,3627432.87,1123193.58,496941.31,1.52618047013615e-07,0.000106960218345821,0.000494151049488069,0.000388914788983927,0.000300200580291836,False,1397.0500000000002,2.347718406642568,1341.5563866719158,2596.494663755771,803.9752192119107,355.7076053111914,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GLAXO SMITHKLINE,CENTRUM,572546407.361,563448100.55,294640925.9,135595628.35,37736522.91,0.0266414974072519,0.0321555038637065,0.0401377855837816,0.046951074263515,0.0227965070478407,False,1397.0500000000002,409825.27995490487,403312.76657957834,210902.2052897176,97058.53645180915,27011.576471851396,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GLAXO SMITHKLINE,CENTRUM HOMBRE,1804154796.054,1284649293.81,557152677.58,165102761.48,41401053.59,0.0839501998499968,0.0733138425531875,0.0758987389203553,0.057168155859347,0.0250102377530486,False,1397.0500000000002,1291403.1681428722,919544.2495329443,398806.54062488815,118179.56514083245,29634.625525213844,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GLAXO SMITHKLINE,CENTRUM MUJER,2138674071.76,1602903699.69,694456673.7,208841735.74,44097991.66,0.0995159152257602,0.0914763508089196,0.0946031274543886,0.0723131266351782,0.026639449004625,False,1397.0500000000002,1530850.0567338318,1147348.8419813176,497087.91646684083,149487.66024122256,31565.077599226937,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GLAXO SMITHKLINE,CENTRUM SILVER,801589469.696,677467312.2,294816011.69,105603605.9,3916796.71,0.0372992363658678,0.0386624832947659,0.0401616368389198,0.0365660958501386,0.00236612376867432,False,1397.0500000000002,573772.928453527,484927.0335349486,211027.53064671985,75590.4268995383,2803.619562649869,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GRAMON-MILLET RMM,102 AÑOS,4698644351.303,4082888813.88,1662551578.32,679340766.7,536112166.4,0.218635414865,0.233006991951252,0.226482925169853,0.235227191139492,0.323863563395029,False,1397.0500000000002,3363261.4088994665,2922507.293139114,1190044.4352886437,486268.04101499583,383745.86908127833,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,GRAMON-MILLET RMM,102 MUJER,3247947573.9,3076473276.65,1325237013.23,589969070.09,346463403.28,0.151132180302702,0.175571713237376,0.180531875951171,0.204281524117237,0.209297381041919,False,1397.0500000000002,2324861.367810744,2202121.0956300776,948596.69534376,422296.31730431976,247996.42337783182,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,HALEON ARGENTINA,CENTRUM DEFENSAS,179540408.238,218388557.61,,,,0.00835430151874783,0.0124632492347793,,,,False,1397.0500000000002,128513.94598475358,156321.21800221896,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,HALEON ARGENTINA,CENTRUM ESSENCIAL,291204474.814,,,,,0.0135502086136499,,,,,False,1397.0500000000002,208442.41424000572,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,HG LAB.,POTASIO COMPLEX VITALUM,21292.89,,,,,9.90792128698527e-07,,,,,False,1397.0500000000002,15.241322787301812,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,INNOVAPHARMA,INNOVANATURALS MULTIVITAMINICO,304945.44,17191.2,,,,1.41895976372634e-05,9.81087162210952e-07,,,,False,1397.0500000000002,218.2781145986185,12.305357718048745,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,ISA,+50,15777298.509,9720506.11,4829364.9,1970219.77,1310839.72,0.000734142860590751,0.000554741016026462,0.000657885567899109,0.000682204403359848,0.000791873882679603,False,1397.0500000000002,11293.295521992768,6957.879896925663,3456.8303926130056,1410.2714791882895,938.2911993128376,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,ISA,ZENTRO MAX,7877787.32,6884300.87,3124101.18,689819.22,372076.41,0.000366566007160938,0.000392881195283325,0.000425584134050127,0.000238855439668162,0.000224770112581108,False,1397.0500000000002,5638.872853512758,4927.741218997172,2236.212862818081,493.7684549586628,266.3300597687985,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,LAB.MILLET,102 FOCUS,135372390.098,,,,,0.00629909319741025,,,,,False,1397.0500000000002,96898.74385168747,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,LAB.MILLET,102 HOMBRE +50,71848636.8,,,,,0.00334323165146485,,,,,False,1397.0500000000002,51428.82273361726,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,LAB.MILLET,102 MUJER +50,75096120.6,,,,,0.00349434225162837,,,,,False,1397.0500000000002,53753.35213485558,,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,LABORATORIO WPN,PROBIOLIFE DEFENSE,1329580.63,818367.24,,,,6.18675070727378e-05,4.67035223334037e-05,,,,False,1397.0500000000002,951.7058301420849,585.7823556780357,,,,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,LAFARMEN,MULTI-LAFARMEN,7420713.72,6450006.0,2750962.26,764750.46,700295.43,0.000345297643631333,0.000368096356437225,0.000374752872513137,0.000264800982726648,0.000423046122814224,False,1397.0500000000002,5311.702315593571,4616.875559214058,1969.1222647721982,547.4037865502307,501.2672631616621,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,LUAR,ADEVIT,84654485.72,40922725.93,11433767.94,3975080.08,2499617.67,0.00393910822393756,0.00233542516244359,0.00155757766708279,0.001376403371632,0.00151001065908915,False,1397.0500000000002,60595.17248487884,29292.241458788158,8184.222425825846,2845.3384488744136,1789.2113167030525,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,NATURAL LIFE,ONE NAT.LIFE,6915055.422,4248889.28,3355136.41,999446.16,248211.27,0.00032176855662297,0.000242480497362821,0.000457057163452658,0.000346066251925333,0.000149943596536528,False,1397.0500000000002,4949.755142621953,3041.329429870083,2401.586492967324,715.3975591424787,177.66813643033532,Argentina
ARG,4.VMS,19.MULTIVITAMÍNICOS,NATURAL LIFE,SKIN HAIR AND NAILS,3676981.39,2735717.46,520222.56,431637.23,87950.84,0.000171095807970781,0.000156125068607331,7.08678928609284e-05,0.000149457854115456,5.31308077510289e-05,False,1397.0500000000002,2631.9611968075587,1958.2101284850216,372.3721842453741,308.96333703160224,62.95468308220893,Argentina
