2026-05-03 18:51:33,859 | INFO | root | Log activo: logs\pipeline_20260503_185133.log
2026-05-03 18:51:34,334 | INFO | run_pipeline | ━━━ PASO 1/3: INGEST ━━━
2026-05-03 18:51:43,234 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'GLOBO PHARMA', 'producto': 'TARGININ C'}
2026-05-03 18:51:43,234 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'GNC', 'producto': 'VITAMINA C GNC'}
2026-05-03 18:51:43,235 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'HERBALSAVE PRODUTOS NATURAIS', 'producto': 'MEDVIT HBS'}
2026-05-03 18:51:43,235 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'LABEL', 'producto': 'BELDENT'}
2026-05-03 18:51:43,236 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'MCG LAB FARMACEUTICO', 'producto': 'C VITAM'}
2026-05-03 18:51:43,236 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'MULTILAB', 'producto': 'CEPLUVITIN'}
2026-05-03 18:51:43,236 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'NEO QUIMICA', 'producto': 'ACEROGRIP C'}
2026-05-03 18:51:43,236 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'PHARMA STAR', 'producto': 'ULTRA IMUNE'}
2026-05-03 18:51:43,237 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'PHARMASCIEN', 'producto': 'TONGIFORT C'}
2026-05-03 18:51:43,237 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'PREVENT PHARMA', 'producto': 'PREVENT C'}
2026-05-03 18:51:43,237 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'SANOFI', 'producto': 'CITROVIT'}
2026-05-03 18:51:43,238 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'TEUTO FARMA', 'producto': 'CEVITA TTF'}
2026-05-03 18:51:43,238 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'TIARAJU', 'producto': 'VITAL C'}
2026-05-03 18:51:43,238 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'TIARAJU', 'producto': 'VITAMINA C TRJ'}
2026-05-03 18:51:43,238 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'WP LAB', 'producto': 'NUTRIPHYSICAL'}
2026-05-03 18:51:43,239 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '22.VITAMINA A+D', 'laboratorio': 'SANOFI', 'producto': 'ADEROGIL D3'}
2026-05-03 18:51:43,239 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '23.POLIVIT+MINER.PEDIATRIC.', 'laboratorio': 'BRIST-MYERS SQUI', 'producto': 'POLY-VI-FLUOR'}
2026-05-03 18:51:43,239 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '23.POLIVIT+MINER.PEDIATRIC.', 'laboratorio': 'EXELTIS', 'producto': 'NUTRINFAN IMUNIDADE'}
2026-05-03 18:51:43,239 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '23.POLIVIT+MINER.PEDIATRIC.', 'laboratorio': 'NUNESFARMA', 'producto': 'NESH B6'}
2026-05-03 18:51:43,239 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '23.POLIVIT+MINER.PEDIATRIC.', 'laboratorio': 'SANOFI', 'producto': 'PHARMATON KIDDI'}
2026-05-03 18:51:43,240 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '4.VMS', 'sub_categoria': '23.POLIVIT+MINER.PEDIATRIC.', 'laboratorio': 'SANOFI', 'producto': 'PHARMATON VITAWIN'}
2026-05-03 18:51:43,240 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ALCON', 'producto': 'DUNASON'}
2026-05-03 18:51:43,240 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ALCON', 'producto': 'LACRIGEL A'}
2026-05-03 18:51:43,241 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ALCON', 'producto': 'LUBRIK'}
2026-05-03 18:51:43,241 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ALCON', 'producto': 'VISCOTEARS'}
2026-05-03 18:51:43,241 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ALLERGAN', 'producto': 'ENDURA'}
2026-05-03 18:51:43,242 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'EMS', 'producto': 'STILUX'}
2026-05-03 18:51:43,242 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'H.B.FARMA', 'producto': 'OFTAZUL'}
2026-05-03 18:51:43,242 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'SANDOZ', 'producto': 'VISUAL'}
2026-05-03 18:51:43,242 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'ACHE', 'producto': 'MICETAL'}
2026-05-03 18:51:43,243 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'ASPEN', 'producto': 'AMICOZOL'}
2026-05-03 18:51:43,243 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'BAYER', 'producto': 'MYCOSPOR'}
2026-05-03 18:51:43,243 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'CAZI', 'producto': 'TIONAZEN'}
2026-05-03 18:51:43,243 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'DOVALLE', 'producto': 'LIMPELE'}
2026-05-03 18:51:43,243 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'GERMED PHARMA', 'producto': 'CETOCONAZOL GM2'}
2026-05-03 18:51:43,244 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'GLOBO PHARMA', 'producto': 'DERMONASE'}
2026-05-03 18:51:43,244 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'LEGRAND', 'producto': 'LOMYTRAT'}
2026-05-03 18:51:43,244 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'LIFAR', 'producto': 'MICOTICS'}
2026-05-03 18:51:43,244 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'MADREVITA', 'producto': 'MICOSINA'}
2026-05-03 18:51:43,245 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'MANTECORP FARMASA', 'producto': 'DERMALINA'}
2026-05-03 18:51:43,245 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'MULTILAB', 'producto': 'COSELEN'}
2026-05-03 18:51:43,245 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'NEO QUIMICA', 'producto': 'NEO TIONAZOL'}
2026-05-03 18:51:43,245 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'NOVA QUIMICA', 'producto': 'CLOTRIMAZOL NVQ'}
2026-05-03 18:51:43,246 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'NOVARTIS', 'producto': 'LAMISIL'}
2026-05-03 18:51:43,246 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'RAVICK', 'producto': 'DERMOBENZOL'}
2026-05-03 18:51:43,246 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'SANFARMA', 'producto': 'SANIDERME'}
2026-05-03 18:51:43,246 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'TEUTO FARMA', 'producto': 'HIPODERTRAT'}
2026-05-03 18:51:43,247 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'UNIPHAR', 'producto': 'SOLUCAO ANTIMICOTICA'}
2026-05-03 18:51:43,247 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'UNIPHAR', 'producto': 'UNIZAN'}
2026-05-03 18:51:43,247 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'BUNKER', 'producto': 'KETONAZOL'}
2026-05-03 18:51:43,247 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'CARESSE', 'producto': 'DERMICASP'}
2026-05-03 18:51:43,248 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'CARESSE', 'producto': 'SELEN HAIR OURO'}
2026-05-03 18:51:43,249 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'EMS', 'producto': 'NORIDERM'}
2026-05-03 18:51:43,249 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'JANSSEN-CILAG', 'producto': 'CETONAX SHAMPOO'}
2026-05-03 18:51:43,250 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'SANDOZ', 'producto': 'CETOPROX'}
2026-05-03 18:51:43,250 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'UCI FARMA', 'producto': 'CETODERM'}
2026-05-03 18:51:43,251 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'VITAMEDIC', 'producto': 'DERMITRAT'}
2026-05-03 18:51:43,251 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'ABBOTT EPD', 'producto': 'STETIC SCULP'}
2026-05-03 18:51:43,252 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'ALMEIDA PRADO', 'producto': 'POMADA DE APIS MELLIFICA D1 AE'}
2026-05-03 18:51:43,252 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'BAGO', 'producto': 'CONFORT SKIN'}
2026-05-03 18:51:43,253 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'BAGO', 'producto': 'CONFORT SKIN PLUS'}
2026-05-03 18:51:43,253 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'BIOLAB', 'producto': 'REAOX D3'}
2026-05-03 18:51:43,253 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CATARINENSE', 'producto': 'CALLFARMA CABELOS E UNHAS'}
2026-05-03 18:51:43,253 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CIMED', 'producto': 'AMPLAVIT'}
2026-05-03 18:51:43,254 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CIMED', 'producto': 'CALOMED'}
2026-05-03 18:51:43,254 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CIMED', 'producto': 'CICATRIMED'}
2026-05-03 18:51:43,254 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'JOHNSON Y JOHNSON', 'producto': 'REGAINE'}
2026-05-03 18:51:43,254 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'PHOTON GROUP', 'producto': 'FOLLIXIN'}
2026-05-03 18:51:43,255 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'PIERRE FABRE', 'producto': 'LEUCODIN'}
2026-05-03 18:51:43,255 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'SOBRAL', 'producto': 'SANTHEO'}
2026-05-03 18:51:43,255 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'SUPLANATURAL', 'producto': 'SUPLA HAIR'}
2026-05-03 18:51:43,255 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'UCI FARMA', 'producto': 'FUNGIROX FORTE'}
2026-05-03 18:51:43,255 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '8.BEBIDAS', 'sub_categoria': '30.ELECTROLITOS ORALES', 'laboratorio': 'KRESS', 'producto': 'REIDRAXAL'}
2026-05-03 18:51:43,256 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '8.BEBIDAS', 'sub_categoria': '30.ELECTROLITOS ORALES', 'laboratorio': 'TAKEDA PHARMACEUT', 'producto': 'HIDRAFIX 90'}
2026-05-03 18:51:43,256 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'ISOMIL'}
2026-05-03 18:51:43,256 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'JEVITY'}
2026-05-03 18:51:43,257 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'JEVITY PLUS RTH'}
2026-05-03 18:51:43,257 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'OSMOLITE HN'}
2026-05-03 18:51:43,258 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'OSMOLITE PLUS HN'}
2026-05-03 18:51:43,259 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'PEDIASURE PRONTO'}
2026-05-03 18:51:43,259 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'ABBOTT', 'producto': 'SIMILAC SENSITIVE'}
2026-05-03 18:51:43,260 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'AMAZON ERVAS', 'producto': 'QUITOSANA+VIT.C AME'}
2026-05-03 18:51:43,260 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'BIOLAB', 'producto': 'PROTECT D'}
2026-05-03 18:51:43,260 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'CATARINENSE PHARMA', 'producto': 'JEEVAN SUPLEMENTO'}
2026-05-03 18:51:43,261 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'CATARINENSE PHARMA', 'producto': 'LIPOMAGRIM'}
2026-05-03 18:51:43,261 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'CATARINENSE PHARMA', 'producto': 'SUPRACORP PRO AGE'}
2026-05-03 18:51:43,261 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'CEREALLE TECNOLOGIA EM ALIMENTOS S.A.', 'producto': 'PREMIER JALON'}
2026-05-03 18:51:43,261 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'CHAMAIS', 'producto': 'GOJI BERRY CMS'}
2026-05-03 18:51:43,262 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'CIMED', 'producto': 'REDUBIO SLIM 6DAYS'}
2026-05-03 18:51:43,262 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'COMIDAMED', 'producto': 'PKUMED B PLUS'}
2026-05-03 18:51:43,262 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'COOP SANTA CLARA', 'producto': 'LEITE EM PO SANTA CLARA'}
2026-05-03 18:51:43,262 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE', 'producto': 'LEITE PAULISTA'}
2026-05-03 18:51:43,262 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE BABY NUTRI', 'producto': 'SUSTAIN'}
2026-05-03 18:51:43,263 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'DIASIP POWDER'}
2026-05-03 18:51:43,263 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'FORTICARE'}
2026-05-03 18:51:43,263 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'MONOGEN'}
2026-05-03 18:51:43,263 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'NUTRI HWHEY'}
2026-05-03 18:51:43,263 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'NUTRINI MAX'}
2026-05-03 18:51:43,264 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'NUTRISON M FIBER'}
2026-05-03 18:51:43,264 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'NUTRISON PROTEIN PLUS ENERGY'}
2026-05-03 18:51:43,265 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'OLEO DE LORENZO'}
2026-05-03 18:51:43,265 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'BRA', 'categoria': '9.LECHES', 'sub_categoria': '31.FORMULAS INFANTILES', 'laboratorio': 'DANONE MED NUTRI', 'producto': 'PKU NUTRI'}
